['1', ' 0', ' 2', ' 0', ' 101', ' 0']
['2', ' 37440', ' 0', ' 0', ' 52', ' 95']
['2', ' 37440', ' 1', ' 0', ' 71', ' 95']
['2', ' 37440', ' 1', ' 0', ' 67', ' 95']
['2', ' 37440', ' 1', ' 0', ' 64', ' 95']
['2', ' 37440', ' 1', ' 0', ' 59', ' 95']
['2', ' 37440', ' 1', ' 0', ' 52', ' 95']
['2', ' 38400', ' 0', ' 0', ' 71', ' 95']
['2', ' 38400', ' 0', ' 0', ' 67', ' 95']
['2', ' 38400', ' 0', ' 0', ' 64', ' 95']
['2', ' 38400', ' 0', ' 0', ' 59', ' 95']
['2', ' 38400', ' 0', ' 0', ' 52', ' 95']
['2', ' 38400', ' 1', ' 0', ' 71', ' 95']
['2', ' 38400', ' 1', ' 0', ' 67', ' 95']
['2', ' 38400', ' 1', ' 0', ' 64', ' 95']
['2', ' 38400', ' 1', ' 0', ' 59', ' 95']
['2', ' 38400', ' 1', ' 0', ' 52', ' 95']
['2', ' 39360', ' 0', ' 0', ' 71', ' 95']
['2', ' 39360', ' 0', ' 0', ' 67', ' 95']
['2', ' 39360', ' 0', ' 0', ' 64', ' 95']
['2', ' 39360', ' 0', ' 0', ' 59', ' 95']
['2', ' 39360', ' 0', ' 0', ' 52', ' 95']
['2', ' 39360', ' 1', ' 0', ' 71', ' 95']
['2', ' 39360', ' 1', ' 0', ' 67', ' 95']
['2', ' 39360', ' 1', ' 0', ' 64', ' 95']
['2', ' 39360', ' 1', ' 0', ' 59', ' 95']
['2', ' 39360', ' 1', ' 0', ' 52', ' 95']
['2', ' 40320', ' 0', ' 0', ' 71', ' 95']
['2', ' 40320', ' 0', ' 0', ' 67', ' 95']
['2', ' 40320', ' 0', ' 0', ' 64', ' 95']
['2', ' 40320', ' 0', ' 0', ' 59', ' 95']
['2', ' 40320', ' 0', ' 0', ' 52', ' 95']
['2', ' 40320', ' 1', ' 0', ' 71', ' 95']
['2', ' 40320', ' 1', ' 0', ' 67', ' 95']
['2', ' 40320', ' 1', ' 0', ' 64', ' 95']
['2', ' 40320', ' 1', ' 0', ' 59', ' 95']
['2', ' 40320', ' 1', ' 0', ' 52', ' 95']
['2', ' 41280', ' 0', ' 0', ' 71', ' 95']
['2', ' 41280', ' 0', ' 0', ' 67', ' 95']
['2', ' 41280', ' 0', ' 0', ' 64', ' 95']
['2', ' 41280', ' 0', ' 0', ' 59', ' 95']
['2', ' 41280', ' 0', ' 0', ' 52', ' 95']
['2', ' 41280', ' 1', ' 0', ' 71', ' 95']
['2', ' 41280', ' 1', ' 0', ' 67', ' 95']
['2', ' 41280', ' 1', ' 0', ' 64', ' 95']
['2', ' 41280', ' 1', ' 0', ' 59', ' 95']
['2', ' 41280', ' 1', ' 0', ' 52', ' 95']
['2', ' 42240', ' 0', ' 0', ' 71', ' 95']
['2', ' 42240', ' 0', ' 0', ' 67', ' 95']
['2', ' 42240', ' 0', ' 0', ' 64', ' 95']
['2', ' 42240', ' 0', ' 0', ' 59', ' 95']
['2', ' 42240', ' 0', ' 0', ' 52', ' 95']
['2', ' 42240', ' 1', ' 0', ' 71', ' 95']
['2', ' 42240', ' 1', ' 0', ' 67', ' 95']
['2', ' 42240', ' 1', ' 0', ' 64', ' 95']
['2', ' 42240', ' 1', ' 0', ' 59', ' 95']
['2', ' 42240', ' 1', ' 0', ' 52', ' 95']
['2', ' 43200', ' 0', ' 0', ' 71', ' 95']
['2', ' 43200', ' 0', ' 0', ' 67', ' 95']
['2', ' 43200', ' 0', ' 0', ' 64', ' 95']
['2', ' 43200', ' 0', ' 0', ' 59', ' 95']
['2', ' 43200', ' 0', ' 0', ' 52', ' 95']
['2', ' 43200', ' 1', ' 0', ' 71', ' 95']
['2', ' 43200', ' 1', ' 0', ' 67', ' 95']
['2', ' 43200', ' 1', ' 0', ' 64', ' 95']
['2', ' 43200', ' 1', ' 0', ' 59', ' 95']
['2', ' 43200', ' 1', ' 0', ' 52', ' 95']
['2', ' 44160', ' 0', ' 0', ' 71', ' 95']
['2', ' 44160', ' 0', ' 0', ' 67', ' 95']
['2', ' 44160', ' 0', ' 0', ' 64', ' 95']
['2', ' 44160', ' 0', ' 0', ' 59', ' 95']
['2', ' 44160', ' 0', ' 0', ' 52', ' 95']
['2', ' 44160', ' 1', ' 0', ' 71', ' 95']
['2', ' 44160', ' 1', ' 0', ' 67', ' 95']
['2', ' 44160', ' 1', ' 0', ' 64', ' 95']
['2', ' 44160', ' 1', ' 0', ' 59', ' 95']
['2', ' 44160', ' 1', ' 0', ' 52', ' 95']
['2', ' 45120', ' 0', ' 0', ' 71', ' 95']
['2', ' 45120', ' 0', ' 0', ' 67', ' 95']
['2', ' 45120', ' 0', ' 0', ' 64', ' 95']
['2', ' 45120', ' 0', ' 0', ' 59', ' 95']
['2', ' 45120', ' 0', ' 0', ' 52', ' 95']
['2', ' 45120', ' 1', ' 0', ' 71', ' 95']
['2', ' 45120', ' 1', ' 0', ' 67', ' 95']
['2', ' 45120', ' 1', ' 0', ' 64', ' 95']
['2', ' 45120', ' 1', ' 0', ' 59', ' 95']
['2', ' 45120', ' 1', ' 0', ' 52', ' 95']
['2', ' 46080', ' 0', ' 0', ' 71', ' 95']
['2', ' 46080', ' 0', ' 0', ' 67', ' 95']
['2', ' 46080', ' 0', ' 0', ' 64', ' 95']
['2', ' 46080', ' 0', ' 0', ' 59', ' 95']
['2', ' 46080', ' 0', ' 0', ' 52', ' 95']
['2', ' 46080', ' 1', ' 0', ' 64', ' 95']
['2', ' 46080', ' 1', ' 0', ' 59', ' 95']
['2', ' 46080', ' 1', ' 0', ' 55', ' 95']
['2', ' 46080', ' 1', ' 0', ' 50', ' 95']
['2', ' 46152', ' 0', ' 0', ' 64', ' 95']
['2', ' 46152', ' 0', ' 0', ' 59', ' 95']
['2', ' 46152', ' 0', ' 0', ' 55', ' 95']
['2', ' 46152', ' 0', ' 0', ' 50', ' 95']
['2', ' 46720', ' 1', ' 0', ' 64', ' 95']
['2', ' 46720', ' 1', ' 0', ' 59', ' 95']
['2', ' 46720', ' 1', ' 0', ' 55', ' 95']
['2', ' 46720', ' 1', ' 0', ' 50', ' 95']
['2', ' 46792', ' 0', ' 0', ' 64', ' 95']
['2', ' 46792', ' 0', ' 0', ' 59', ' 95']
['2', ' 46792', ' 0', ' 0', ' 55', ' 95']
['2', ' 46792', ' 0', ' 0', ' 50', ' 95']
['2', ' 47040', ' 1', ' 0', ' 76', ' 95']
['2', ' 47040', ' 1', ' 0', ' 71', ' 95']
['2', ' 47040', ' 1', ' 0', ' 67', ' 95']
['2', ' 47040', ' 1', ' 0', ' 64', ' 95']
['2', ' 47680', ' 0', ' 0', ' 76', ' 95']
['2', ' 47680', ' 0', ' 0', ' 71', ' 95']
['2', ' 47680', ' 0', ' 0', ' 67', ' 95']
['2', ' 47680', ' 0', ' 0', ' 64', ' 95']
['2', ' 47680', ' 1', ' 0', ' 76', ' 95']
['2', ' 47680', ' 1', ' 0', ' 71', ' 95']
['2', ' 47680', ' 1', ' 0', ' 67', ' 95']
['2', ' 47680', ' 1', ' 0', ' 64', ' 95']
['2', ' 48000', ' 0', ' 0', ' 76', ' 95']
['2', ' 48000', ' 0', ' 0', ' 71', ' 95']
['2', ' 48000', ' 0', ' 0', ' 67', ' 95']
['2', ' 48000', ' 0', ' 0', ' 64', ' 95']
['2', ' 48000', ' 1', ' 0', ' 64', ' 95']
['2', ' 48000', ' 1', ' 0', ' 59', ' 95']
['2', ' 48000', ' 1', ' 0', ' 55', ' 95']
['2', ' 48000', ' 1', ' 0', ' 50', ' 95']
['2', ' 48072', ' 0', ' 0', ' 64', ' 95']
['2', ' 48072', ' 0', ' 0', ' 59', ' 95']
['2', ' 48072', ' 0', ' 0', ' 55', ' 95']
['2', ' 48072', ' 0', ' 0', ' 50', ' 95']
['2', ' 48640', ' 1', ' 0', ' 64', ' 95']
['2', ' 48640', ' 1', ' 0', ' 59', ' 95']
['2', ' 48640', ' 1', ' 0', ' 55', ' 95']
['2', ' 48640', ' 1', ' 0', ' 50', ' 95']
['2', ' 48712', ' 0', ' 0', ' 64', ' 95']
['2', ' 48712', ' 0', ' 0', ' 59', ' 95']
['2', ' 48712', ' 0', ' 0', ' 55', ' 95']
['2', ' 48712', ' 0', ' 0', ' 50', ' 95']
['2', ' 48960', ' 1', ' 0', ' 76', ' 95']
['2', ' 48960', ' 1', ' 0', ' 71', ' 95']
['2', ' 48960', ' 1', ' 0', ' 67', ' 95']
['2', ' 48960', ' 1', ' 0', ' 64', ' 95']
['2', ' 49600', ' 0', ' 0', ' 76', ' 95']
['2', ' 49600', ' 0', ' 0', ' 71', ' 95']
['2', ' 49600', ' 0', ' 0', ' 67', ' 95']
['2', ' 49600', ' 0', ' 0', ' 64', ' 95']
['2', ' 49600', ' 1', ' 0', ' 76', ' 95']
['2', ' 49600', ' 1', ' 0', ' 71', ' 95']
['2', ' 49600', ' 1', ' 0', ' 67', ' 95']
['2', ' 49600', ' 1', ' 0', ' 64', ' 95']
['2', ' 49920', ' 0', ' 0', ' 76', ' 95']
['2', ' 49920', ' 0', ' 0', ' 71', ' 95']
['2', ' 49920', ' 0', ' 0', ' 67', ' 95']
['2', ' 49920', ' 0', ' 0', ' 64', ' 95']
['2', ' 49920', ' 1', ' 0', ' 64', ' 95']
['2', ' 49920', ' 1', ' 0', ' 59', ' 95']
['2', ' 49920', ' 1', ' 0', ' 55', ' 95']
['2', ' 49920', ' 1', ' 0', ' 50', ' 95']
['2', ' 49992', ' 0', ' 0', ' 64', ' 95']
['2', ' 49992', ' 0', ' 0', ' 59', ' 95']
['2', ' 49992', ' 0', ' 0', ' 55', ' 95']
['2', ' 49992', ' 0', ' 0', ' 50', ' 95']
['2', ' 50560', ' 1', ' 0', ' 64', ' 95']
['2', ' 50560', ' 1', ' 0', ' 59', ' 95']
['2', ' 50560', ' 1', ' 0', ' 55', ' 95']
['2', ' 50560', ' 1', ' 0', ' 50', ' 95']
['2', ' 50632', ' 0', ' 0', ' 64', ' 95']
['2', ' 50632', ' 0', ' 0', ' 59', ' 95']
['2', ' 50632', ' 0', ' 0', ' 55', ' 95']
['2', ' 50632', ' 0', ' 0', ' 50', ' 95']
['2', ' 50880', ' 1', ' 0', ' 76', ' 95']
['2', ' 50880', ' 1', ' 0', ' 71', ' 95']
['2', ' 50880', ' 1', ' 0', ' 67', ' 95']
['2', ' 50880', ' 1', ' 0', ' 64', ' 95']
['2', ' 51520', ' 0', ' 0', ' 76', ' 95']
['2', ' 51520', ' 0', ' 0', ' 71', ' 95']
['2', ' 51520', ' 0', ' 0', ' 67', ' 95']
['2', ' 51520', ' 0', ' 0', ' 64', ' 95']
['2', ' 51520', ' 1', ' 0', ' 76', ' 95']
['2', ' 51520', ' 1', ' 0', ' 71', ' 95']
['2', ' 51520', ' 1', ' 0', ' 67', ' 95']
['2', ' 51520', ' 1', ' 0', ' 64', ' 95']
['2', ' 51840', ' 0', ' 0', ' 76', ' 95']
['2', ' 51840', ' 0', ' 0', ' 71', ' 95']
['2', ' 51840', ' 0', ' 0', ' 67', ' 95']
['2', ' 51840', ' 0', ' 0', ' 64', ' 95']
['2', ' 51840', ' 1', ' 0', ' 64', ' 95']
['2', ' 51840', ' 1', ' 0', ' 59', ' 95']
['2', ' 51840', ' 1', ' 0', ' 55', ' 95']
['2', ' 51840', ' 1', ' 0', ' 50', ' 95']
['2', ' 51912', ' 0', ' 0', ' 64', ' 95']
['2', ' 51912', ' 0', ' 0', ' 59', ' 95']
['2', ' 51912', ' 0', ' 0', ' 55', ' 95']
['2', ' 51912', ' 0', ' 0', ' 50', ' 95']
['2', ' 52480', ' 1', ' 0', ' 64', ' 95']
['2', ' 52480', ' 1', ' 0', ' 59', ' 95']
['2', ' 52480', ' 1', ' 0', ' 55', ' 95']
['2', ' 52480', ' 1', ' 0', ' 50', ' 95']
['2', ' 52552', ' 0', ' 0', ' 64', ' 95']
['2', ' 52552', ' 0', ' 0', ' 59', ' 95']
['2', ' 52552', ' 0', ' 0', ' 55', ' 95']
['2', ' 52552', ' 0', ' 0', ' 50', ' 95']
['2', ' 52800', ' 1', ' 0', ' 76', ' 95']
['2', ' 52800', ' 1', ' 0', ' 71', ' 95']
['2', ' 52800', ' 1', ' 0', ' 67', ' 95']
['2', ' 52800', ' 1', ' 0', ' 64', ' 95']
['2', ' 53440', ' 0', ' 0', ' 76', ' 95']
['2', ' 53440', ' 0', ' 0', ' 71', ' 95']
['2', ' 53440', ' 0', ' 0', ' 67', ' 95']
['2', ' 53440', ' 0', ' 0', ' 64', ' 95']
['2', ' 53440', ' 1', ' 0', ' 76', ' 95']
['2', ' 53440', ' 1', ' 0', ' 71', ' 95']
['2', ' 53440', ' 1', ' 0', ' 67', ' 95']
['2', ' 53440', ' 1', ' 0', ' 64', ' 95']
['2', ' 53760', ' 0', ' 0', ' 76', ' 95']
['2', ' 53760', ' 0', ' 0', ' 71', ' 95']
['2', ' 53760', ' 0', ' 0', ' 67', ' 95']
['2', ' 53760', ' 0', ' 0', ' 64', ' 95']
['2', ' 53760', ' 1', ' 0', ' 64', ' 95']
['2', ' 53760', ' 1', ' 0', ' 59', ' 95']
['2', ' 53760', ' 1', ' 0', ' 55', ' 95']
['2', ' 53760', ' 1', ' 0', ' 50', ' 95']
['2', ' 53832', ' 0', ' 0', ' 64', ' 95']
['2', ' 53832', ' 0', ' 0', ' 59', ' 95']
['2', ' 53832', ' 0', ' 0', ' 55', ' 95']
['2', ' 53832', ' 0', ' 0', ' 50', ' 95']
['2', ' 54400', ' 1', ' 0', ' 64', ' 95']
['2', ' 54400', ' 1', ' 0', ' 59', ' 95']
['2', ' 54400', ' 1', ' 0', ' 55', ' 95']
['2', ' 54400', ' 1', ' 0', ' 50', ' 95']
['2', ' 54472', ' 0', ' 0', ' 64', ' 95']
['2', ' 54472', ' 0', ' 0', ' 59', ' 95']
['2', ' 54472', ' 0', ' 0', ' 55', ' 95']
['2', ' 54472', ' 0', ' 0', ' 50', ' 95']
['2', ' 54720', ' 1', ' 0', ' 76', ' 95']
['2', ' 54720', ' 1', ' 0', ' 71', ' 95']
['2', ' 54720', ' 1', ' 0', ' 67', ' 95']
['2', ' 54720', ' 1', ' 0', ' 64', ' 95']
['2', ' 55360', ' 0', ' 0', ' 76', ' 95']
['2', ' 55360', ' 0', ' 0', ' 71', ' 95']
['2', ' 55360', ' 0', ' 0', ' 67', ' 95']
['2', ' 55360', ' 0', ' 0', ' 64', ' 95']
['2', ' 55360', ' 1', ' 0', ' 76', ' 95']
['2', ' 55360', ' 1', ' 0', ' 71', ' 95']
['2', ' 55360', ' 1', ' 0', ' 67', ' 95']
['2', ' 55360', ' 1', ' 0', ' 64', ' 95']
['2', ' 55680', ' 0', ' 0', ' 76', ' 95']
['2', ' 55680', ' 0', ' 0', ' 71', ' 95']
['2', ' 55680', ' 0', ' 0', ' 67', ' 95']
['2', ' 55680', ' 0', ' 0', ' 64', ' 95']
['2', ' 55680', ' 1', ' 0', ' 64', ' 95']
['2', ' 55680', ' 1', ' 0', ' 59', ' 95']
['2', ' 55680', ' 1', ' 0', ' 55', ' 95']
['2', ' 55680', ' 1', ' 0', ' 50', ' 95']
['2', ' 55752', ' 0', ' 0', ' 64', ' 95']
['2', ' 55752', ' 0', ' 0', ' 59', ' 95']
['2', ' 55752', ' 0', ' 0', ' 55', ' 95']
['2', ' 55752', ' 0', ' 0', ' 50', ' 95']
['2', ' 56320', ' 1', ' 0', ' 64', ' 95']
['2', ' 56320', ' 1', ' 0', ' 59', ' 95']
['2', ' 56320', ' 1', ' 0', ' 55', ' 95']
['2', ' 56320', ' 1', ' 0', ' 50', ' 95']
['2', ' 56392', ' 0', ' 0', ' 64', ' 95']
['2', ' 56392', ' 0', ' 0', ' 59', ' 95']
['2', ' 56392', ' 0', ' 0', ' 55', ' 95']
['2', ' 56392', ' 0', ' 0', ' 50', ' 95']
['2', ' 56640', ' 1', ' 0', ' 76', ' 95']
['2', ' 56640', ' 1', ' 0', ' 71', ' 95']
['2', ' 56640', ' 1', ' 0', ' 67', ' 95']
['2', ' 56640', ' 1', ' 0', ' 64', ' 95']
['2', ' 57280', ' 0', ' 0', ' 76', ' 95']
['2', ' 57280', ' 0', ' 0', ' 71', ' 95']
['2', ' 57280', ' 0', ' 0', ' 67', ' 95']
['2', ' 57280', ' 0', ' 0', ' 64', ' 95']
['2', ' 57280', ' 1', ' 0', ' 76', ' 95']
['2', ' 57280', ' 1', ' 0', ' 71', ' 95']
['2', ' 57280', ' 1', ' 0', ' 67', ' 95']
['2', ' 57280', ' 1', ' 0', ' 64', ' 95']
['2', ' 57600', ' 0', ' 0', ' 76', ' 95']
['2', ' 57600', ' 0', ' 0', ' 71', ' 95']
['2', ' 57600', ' 0', ' 0', ' 67', ' 95']
['2', ' 57600', ' 0', ' 0', ' 64', ' 95']
['2', ' 57600', ' 1', ' 0', ' 59', ' 95']
['2', ' 57600', ' 1', ' 0', ' 55', ' 95']
['2', ' 57600', ' 1', ' 0', ' 50', ' 95']
['2', ' 57672', ' 0', ' 0', ' 59', ' 95']
['2', ' 57672', ' 0', ' 0', ' 55', ' 95']
['2', ' 57672', ' 0', ' 0', ' 50', ' 95']
['2', ' 58240', ' 1', ' 0', ' 74', ' 95']
['2', ' 58240', ' 1', ' 0', ' 67', ' 95']
['2', ' 58240', ' 1', ' 0', ' 62', ' 95']
['2', ' 58560', ' 0', ' 0', ' 74', ' 95']
['2', ' 58560', ' 0', ' 0', ' 67', ' 95']
['2', ' 58560', ' 0', ' 0', ' 62', ' 95']
['2', ' 58560', ' 1', ' 0', ' 74', ' 95']
['2', ' 58560', ' 1', ' 0', ' 67', ' 95']
['2', ' 58560', ' 1', ' 0', ' 62', ' 95']
['2', ' 59200', ' 0', ' 0', ' 74', ' 95']
['2', ' 59200', ' 0', ' 0', ' 67', ' 95']
['2', ' 59200', ' 0', ' 0', ' 62', ' 95']
['2', ' 59200', ' 1', ' 0', ' 74', ' 95']
['2', ' 59200', ' 1', ' 0', ' 67', ' 95']
['2', ' 59200', ' 1', ' 0', ' 62', ' 95']
['2', ' 59520', ' 0', ' 0', ' 74', ' 95']
['2', ' 59520', ' 0', ' 0', ' 67', ' 95']
['2', ' 59520', ' 0', ' 0', ' 62', ' 95']
['2', ' 59520', ' 1', ' 0', ' 59', ' 95']
['2', ' 59520', ' 1', ' 0', ' 55', ' 95']
['2', ' 59520', ' 1', ' 0', ' 50', ' 95']
['2', ' 59592', ' 0', ' 0', ' 59', ' 95']
['2', ' 59592', ' 0', ' 0', ' 55', ' 95']
['2', ' 59592', ' 0', ' 0', ' 50', ' 95']
['2', ' 60160', ' 1', ' 0', ' 59', ' 95']
['2', ' 60160', ' 1', ' 0', ' 55', ' 95']
['2', ' 60160', ' 1', ' 0', ' 50', ' 95']
['2', ' 60232', ' 0', ' 0', ' 59', ' 95']
['2', ' 60232', ' 0', ' 0', ' 55', ' 95']
['2', ' 60232', ' 0', ' 0', ' 50', ' 95']
['2', ' 60480', ' 1', ' 0', ' 74', ' 95']
['2', ' 60480', ' 1', ' 0', ' 67', ' 95']
['2', ' 60480', ' 1', ' 0', ' 62', ' 95']
['2', ' 61120', ' 0', ' 0', ' 74', ' 95']
['2', ' 61120', ' 0', ' 0', ' 67', ' 95']
['2', ' 61120', ' 0', ' 0', ' 62', ' 95']
['2', ' 61120', ' 1', ' 0', ' 74', ' 95']
['2', ' 61120', ' 1', ' 0', ' 67', ' 95']
['2', ' 61120', ' 1', ' 0', ' 62', ' 95']
['2', ' 61440', ' 0', ' 0', ' 74', ' 95']
['2', ' 61440', ' 0', ' 0', ' 67', ' 95']
['2', ' 61440', ' 0', ' 0', ' 62', ' 95']
['2', ' 61440', ' 1', ' 0', ' 64', ' 95']
['2', ' 61440', ' 1', ' 0', ' 59', ' 95']
['2', ' 61440', ' 1', ' 0', ' 55', ' 95']
['2', ' 61440', ' 1', ' 0', ' 50', ' 95']
['2', ' 61512', ' 0', ' 0', ' 64', ' 95']
['2', ' 61512', ' 0', ' 0', ' 59', ' 95']
['2', ' 61512', ' 0', ' 0', ' 55', ' 95']
['2', ' 61512', ' 0', ' 0', ' 50', ' 95']
['2', ' 62080', ' 1', ' 0', ' 64', ' 95']
['2', ' 62080', ' 1', ' 0', ' 59', ' 95']
['2', ' 62080', ' 1', ' 0', ' 55', ' 95']
['2', ' 62080', ' 1', ' 0', ' 50', ' 95']
['2', ' 62152', ' 0', ' 0', ' 64', ' 95']
['2', ' 62152', ' 0', ' 0', ' 59', ' 95']
['2', ' 62152', ' 0', ' 0', ' 55', ' 95']
['2', ' 62152', ' 0', ' 0', ' 50', ' 95']
['2', ' 62400', ' 1', ' 0', ' 76', ' 95']
['2', ' 62400', ' 1', ' 0', ' 71', ' 95']
['2', ' 62400', ' 1', ' 0', ' 67', ' 95']
['2', ' 62400', ' 1', ' 0', ' 64', ' 95']
['2', ' 63040', ' 0', ' 0', ' 76', ' 95']
['2', ' 63040', ' 0', ' 0', ' 71', ' 95']
['2', ' 63040', ' 0', ' 0', ' 67', ' 95']
['2', ' 63040', ' 0', ' 0', ' 64', ' 95']
['2', ' 63040', ' 1', ' 0', ' 76', ' 95']
['2', ' 63040', ' 1', ' 0', ' 71', ' 95']
['2', ' 63040', ' 1', ' 0', ' 67', ' 95']
['2', ' 63040', ' 1', ' 0', ' 64', ' 95']
['2', ' 63360', ' 0', ' 0', ' 76', ' 95']
['2', ' 63360', ' 0', ' 0', ' 71', ' 95']
['2', ' 63360', ' 0', ' 0', ' 67', ' 95']
['2', ' 63360', ' 0', ' 0', ' 64', ' 95']
['2', ' 63360', ' 1', ' 0', ' 64', ' 95']
['2', ' 63360', ' 1', ' 0', ' 59', ' 95']
['2', ' 63360', ' 1', ' 0', ' 55', ' 95']
['2', ' 63360', ' 1', ' 0', ' 50', ' 95']
['2', ' 63360', ' 1', ' 0', ' 45', ' 95']
['2', ' 63432', ' 0', ' 0', ' 64', ' 95']
['2', ' 63432', ' 0', ' 0', ' 59', ' 95']
['2', ' 63432', ' 0', ' 0', ' 55', ' 95']
['2', ' 63432', ' 0', ' 0', ' 50', ' 95']
['2', ' 63432', ' 0', ' 0', ' 45', ' 95']
['2', ' 64000', ' 1', ' 0', ' 64', ' 95']
['2', ' 64000', ' 1', ' 0', ' 59', ' 95']
['2', ' 64000', ' 1', ' 0', ' 55', ' 95']
['2', ' 64000', ' 1', ' 0', ' 50', ' 95']
['2', ' 64072', ' 0', ' 0', ' 64', ' 95']
['2', ' 64072', ' 0', ' 0', ' 59', ' 95']
['2', ' 64072', ' 0', ' 0', ' 55', ' 95']
['2', ' 64072', ' 0', ' 0', ' 50', ' 95']
['2', ' 64320', ' 1', ' 0', ' 76', ' 95']
['2', ' 64320', ' 1', ' 0', ' 71', ' 95']
['2', ' 64320', ' 1', ' 0', ' 67', ' 95']
['2', ' 64320', ' 1', ' 0', ' 64', ' 95']
['2', ' 64960', ' 0', ' 0', ' 76', ' 95']
['2', ' 64960', ' 0', ' 0', ' 71', ' 95']
['2', ' 64960', ' 0', ' 0', ' 67', ' 95']
['2', ' 64960', ' 0', ' 0', ' 64', ' 95']
['2', ' 64960', ' 1', ' 0', ' 76', ' 95']
['2', ' 64960', ' 1', ' 0', ' 71', ' 95']
['2', ' 64960', ' 1', ' 0', ' 67', ' 95']
['2', ' 64960', ' 1', ' 0', ' 64', ' 95']
['2', ' 65280', ' 0', ' 0', ' 76', ' 95']
['2', ' 65280', ' 0', ' 0', ' 71', ' 95']
['2', ' 65280', ' 0', ' 0', ' 67', ' 95']
['2', ' 65280', ' 0', ' 0', ' 64', ' 95']
['2', ' 65280', ' 1', ' 0', ' 64', ' 95']
['2', ' 65280', ' 1', ' 0', ' 59', ' 95']
['2', ' 65280', ' 1', ' 0', ' 55', ' 95']
['2', ' 65280', ' 1', ' 0', ' 50', ' 95']
['2', ' 65352', ' 0', ' 0', ' 64', ' 95']
['2', ' 65352', ' 0', ' 0', ' 59', ' 95']
['2', ' 65352', ' 0', ' 0', ' 55', ' 95']
['2', ' 65352', ' 0', ' 0', ' 50', ' 95']
['2', ' 65920', ' 1', ' 0', ' 64', ' 95']
['2', ' 65920', ' 1', ' 0', ' 59', ' 95']
['2', ' 65920', ' 1', ' 0', ' 55', ' 95']
['2', ' 65920', ' 1', ' 0', ' 50', ' 95']
['2', ' 65992', ' 0', ' 0', ' 64', ' 95']
['2', ' 65992', ' 0', ' 0', ' 59', ' 95']
['2', ' 65992', ' 0', ' 0', ' 55', ' 95']
['2', ' 65992', ' 0', ' 0', ' 50', ' 95']
['2', ' 66240', ' 1', ' 0', ' 76', ' 95']
['2', ' 66240', ' 1', ' 0', ' 71', ' 95']
['2', ' 66240', ' 1', ' 0', ' 67', ' 95']
['2', ' 66240', ' 1', ' 0', ' 64', ' 95']
['2', ' 66880', ' 0', ' 0', ' 76', ' 95']
['2', ' 66880', ' 0', ' 0', ' 71', ' 95']
['2', ' 66880', ' 0', ' 0', ' 67', ' 95']
['2', ' 66880', ' 0', ' 0', ' 64', ' 95']
['2', ' 66880', ' 1', ' 0', ' 76', ' 95']
['2', ' 66880', ' 1', ' 0', ' 71', ' 95']
['2', ' 66880', ' 1', ' 0', ' 67', ' 95']
['2', ' 66880', ' 1', ' 0', ' 64', ' 95']
['2', ' 67200', ' 0', ' 0', ' 76', ' 95']
['2', ' 67200', ' 0', ' 0', ' 71', ' 95']
['2', ' 67200', ' 0', ' 0', ' 67', ' 95']
['2', ' 67200', ' 0', ' 0', ' 64', ' 95']
['2', ' 67200', ' 1', ' 0', ' 64', ' 95']
['2', ' 67200', ' 1', ' 0', ' 59', ' 95']
['2', ' 67200', ' 1', ' 0', ' 55', ' 95']
['2', ' 67200', ' 1', ' 0', ' 50', ' 95']
['2', ' 67200', ' 1', ' 0', ' 45', ' 95']
['2', ' 67272', ' 0', ' 0', ' 64', ' 95']
['2', ' 67272', ' 0', ' 0', ' 59', ' 95']
['2', ' 67272', ' 0', ' 0', ' 55', ' 95']
['2', ' 67272', ' 0', ' 0', ' 50', ' 95']
['2', ' 67272', ' 0', ' 0', ' 45', ' 95']
['2', ' 67840', ' 1', ' 0', ' 64', ' 95']
['2', ' 67840', ' 1', ' 0', ' 59', ' 95']
['2', ' 67840', ' 1', ' 0', ' 55', ' 95']
['2', ' 67840', ' 1', ' 0', ' 50', ' 95']
['2', ' 67912', ' 0', ' 0', ' 64', ' 95']
['2', ' 67912', ' 0', ' 0', ' 59', ' 95']
['2', ' 67912', ' 0', ' 0', ' 55', ' 95']
['2', ' 67912', ' 0', ' 0', ' 50', ' 95']
['2', ' 68160', ' 1', ' 0', ' 76', ' 95']
['2', ' 68160', ' 1', ' 0', ' 71', ' 95']
['2', ' 68160', ' 1', ' 0', ' 67', ' 95']
['2', ' 68160', ' 1', ' 0', ' 64', ' 95']
['2', ' 68800', ' 0', ' 0', ' 76', ' 95']
['2', ' 68800', ' 0', ' 0', ' 71', ' 95']
['2', ' 68800', ' 0', ' 0', ' 67', ' 95']
['2', ' 68800', ' 0', ' 0', ' 64', ' 95']
['2', ' 68800', ' 1', ' 0', ' 76', ' 95']
['2', ' 68800', ' 1', ' 0', ' 71', ' 95']
['2', ' 68800', ' 1', ' 0', ' 67', ' 95']
['2', ' 68800', ' 1', ' 0', ' 64', ' 95']
['2', ' 69120', ' 0', ' 0', ' 76', ' 95']
['2', ' 69120', ' 0', ' 0', ' 71', ' 95']
['2', ' 69120', ' 0', ' 0', ' 67', ' 95']
['2', ' 69120', ' 0', ' 0', ' 64', ' 95']
['2', ' 69120', ' 1', ' 0', ' 64', ' 95']
['2', ' 69120', ' 1', ' 0', ' 59', ' 95']
