['2', ' 0', ' 3', ' 0', ' 0']
['3', ' 42048', ' 1', ' 1', ' 69', ' 79']
['3', ' 42112', ' 0', ' 1', ' 69', ' 64']
['3', ' 42144', ' 1', ' 1', ' 69', ' 79']
['3', ' 42208', ' 0', ' 1', ' 69', ' 64']
['3', ' 42240', ' 1', ' 1', ' 69', ' 79']
['3', ' 42368', ' 0', ' 1', ' 69', ' 64']
['3', ' 42432', ' 1', ' 1', ' 69', ' 79']
['3', ' 42560', ' 0', ' 1', ' 69', ' 64']
['3', ' 42624', ' 1', ' 1', ' 69', ' 79']
['3', ' 42752', ' 0', ' 1', ' 69', ' 64']
['3', ' 43488', ' 1', ' 1', ' 69', ' 79']
['3', ' 43552', ' 0', ' 1', ' 69', ' 64']
['3', ' 43584', ' 1', ' 1', ' 69', ' 79']
['3', ' 43648', ' 0', ' 1', ' 69', ' 64']
['3', ' 43680', ' 1', ' 1', ' 67', ' 79']
['3', ' 43744', ' 0', ' 1', ' 67', ' 64']
['3', ' 43776', ' 1', ' 1', ' 69', ' 79']
['3', ' 43904', ' 0', ' 1', ' 69', ' 64']
['3', ' 43968', ' 1', ' 1', ' 69', ' 79']
['3', ' 44032', ' 0', ' 1', ' 69', ' 64']
['3', ' 44064', ' 1', ' 1', ' 69', ' 79']
['3', ' 44128', ' 0', ' 1', ' 69', ' 64']
['3', ' 44160', ' 1', ' 1', ' 72', ' 79']
['3', ' 44288', ' 0', ' 1', ' 72', ' 64']
['3', ' 44352', ' 1', ' 1', ' 69', ' 79']
['3', ' 44480', ' 0', ' 1', ' 69', ' 64']
['3', ' 45024', ' 1', ' 1', ' 69', ' 79']
['3', ' 45184', ' 0', ' 1', ' 69', ' 64']
['3', ' 45216', ' 1', ' 1', ' 67', ' 79']
['3', ' 45280', ' 0', ' 1', ' 67', ' 64']
['3', ' 45312', ' 1', ' 1', ' 69', ' 79']
['3', ' 45376', ' 0', ' 1', ' 69', ' 64']
['3', ' 45408', ' 1', ' 1', ' 69', ' 79']
['3', ' 45472', ' 0', ' 1', ' 69', ' 64']
['3', ' 45504', ' 1', ' 1', ' 69', ' 79']
['3', ' 45632', ' 0', ' 1', ' 69', ' 64']
['3', ' 45696', ' 1', ' 1', ' 69', ' 79']
['3', ' 45824', ' 0', ' 1', ' 69', ' 64']
['3', ' 45888', ' 1', ' 1', ' 69', ' 79']
['3', ' 46016', ' 0', ' 1', ' 69', ' 64']
['3', ' 46752', ' 1', ' 1', ' 67', ' 79']
['3', ' 46816', ' 0', ' 1', ' 67', ' 64']
['3', ' 46848', ' 1', ' 1', ' 69', ' 79']
['3', ' 46976', ' 0', ' 1', ' 69', ' 64']
['3', ' 47040', ' 1', ' 1', ' 69', ' 79']
['3', ' 47104', ' 0', ' 1', ' 69', ' 64']
['3', ' 47136', ' 1', ' 1', ' 69', ' 79']
['3', ' 47200', ' 0', ' 1', ' 69', ' 64']
['3', ' 47232', ' 1', ' 1', ' 72', ' 79']
['3', ' 47328', ' 0', ' 1', ' 72', ' 64']
['3', ' 47328', ' 1', ' 1', ' 69', ' 79']
['3', ' 47552', ' 0', ' 1', ' 69', ' 64']
['3', ' 48096', ' 1', ' 1', ' 69', ' 79']
['3', ' 48256', ' 0', ' 1', ' 69', ' 64']
['3', ' 48288', ' 1', ' 1', ' 69', ' 79']
['3', ' 48352', ' 0', ' 1', ' 69', ' 64']
['3', ' 48384', ' 1', ' 1', ' 81', ' 79']
['3', ' 48448', ' 0', ' 1', ' 81', ' 64']
['3', ' 48480', ' 1', ' 1', ' 69', ' 79']
['3', ' 48640', ' 0', ' 1', ' 69', ' 64']
['3', ' 48672', ' 1', ' 1', ' 81', ' 79']
['3', ' 48832', ' 0', ' 1', ' 81', ' 64']
['3', ' 48864', ' 1', ' 1', ' 81', ' 79']
['3', ' 49088', ' 0', ' 1', ' 81', ' 64']
['3', ' 49152', ' 1', ' 1', ' 81', ' 79']
['3', ' 49532', ' 0', ' 1', ' 81', ' 64']
['3', ' 49824', ' 1', ' 1', ' 76', ' 79']
['3', ' 49888', ' 0', ' 1', ' 76', ' 64']
['3', ' 49920', ' 1', ' 1', ' 77', ' 79']
['3', ' 50016', ' 0', ' 1', ' 77', ' 64']
['3', ' 50016', ' 1', ' 1', ' 76', ' 79']
['3', ' 50112', ' 0', ' 1', ' 76', ' 64']
['3', ' 50112', ' 1', ' 1', ' 74', ' 79']
['3', ' 50176', ' 0', ' 1', ' 74', ' 64']
['3', ' 50208', ' 1', ' 1', ' 72', ' 79']
['3', ' 50272', ' 0', ' 1', ' 72', ' 64']
['3', ' 50304', ' 1', ' 1', ' 76', ' 79']
['3', ' 50432', ' 0', ' 1', ' 76', ' 64']
['3', ' 50496', ' 1', ' 1', ' 74', ' 79']
['3', ' 50592', ' 0', ' 1', ' 74', ' 64']
['3', ' 50592', ' 1', ' 1', ' 72', ' 79']
['3', ' 50656', ' 0', ' 1', ' 72', ' 64']
['3', ' 51456', ' 1', ' 1', ' 76', ' 79']
['3', ' 51520', ' 0', ' 1', ' 76', ' 64']
['3', ' 51552', ' 1', ' 1', ' 67', ' 79']
['3', ' 51616', ' 0', ' 1', ' 67', ' 64']
['3', ' 51648', ' 1', ' 1', ' 67', ' 79']
['3', ' 51712', ' 0', ' 1', ' 67', ' 64']
['3', ' 51744', ' 1', ' 1', ' 69', ' 79']
['3', ' 51904', ' 0', ' 1', ' 69', ' 64']
['3', ' 51936', ' 1', ' 1', ' 69', ' 79']
['3', ' 52096', ' 0', ' 1', ' 69', ' 64']
['3', ' 52224', ' 1', ' 1', ' 76', ' 79']
['3', ' 52288', ' 0', ' 1', ' 76', ' 64']
['3', ' 52416', ' 1', ' 1', ' 67', ' 79']
['3', ' 52480', ' 0', ' 1', ' 67', ' 64']
['3', ' 52512', ' 1', ' 1', ' 69', ' 79']
['3', ' 52672', ' 0', ' 1', ' 69', ' 64']
['3', ' 52704', ' 1', ' 1', ' 69', ' 79']
['3', ' 52768', ' 0', ' 1', ' 69', ' 64']
['3', ' 52896', ' 1', ' 1', ' 76', ' 79']
['3', ' 52960', ' 0', ' 1', ' 76', ' 64']
['3', ' 52992', ' 1', ' 1', ' 77', ' 79']
['3', ' 53088', ' 0', ' 1', ' 77', ' 64']
['3', ' 53088', ' 1', ' 1', ' 76', ' 79']
['3', ' 53184', ' 0', ' 1', ' 76', ' 64']
['3', ' 53184', ' 1', ' 1', ' 74', ' 79']
['3', ' 53248', ' 0', ' 1', ' 74', ' 64']
['3', ' 53280', ' 1', ' 1', ' 72', ' 79']
['3', ' 53344', ' 0', ' 1', ' 72', ' 64']
['3', ' 53376', ' 1', ' 1', ' 76', ' 79']
['3', ' 53504', ' 0', ' 1', ' 76', ' 64']
['3', ' 53568', ' 1', ' 1', ' 74', ' 79']
['3', ' 53664', ' 0', ' 1', ' 74', ' 64']
['3', ' 53664', ' 1', ' 1', ' 72', ' 79']
['3', ' 53728', ' 0', ' 1', ' 72', ' 64']
['3', ' 54528', ' 1', ' 1', ' 76', ' 79']
['3', ' 54592', ' 0', ' 1', ' 76', ' 64']
['3', ' 54624', ' 1', ' 1', ' 67', ' 79']
['3', ' 54688', ' 0', ' 1', ' 67', ' 64']
['3', ' 54720', ' 1', ' 1', ' 67', ' 79']
['3', ' 54784', ' 0', ' 1', ' 67', ' 64']
['3', ' 54816', ' 1', ' 1', ' 69', ' 79']
['3', ' 54976', ' 0', ' 1', ' 69', ' 64']
['3', ' 55008', ' 1', ' 1', ' 69', ' 79']
['3', ' 55168', ' 0', ' 1', ' 69', ' 64']
['3', ' 55296', ' 1', ' 1', ' 76', ' 79']
['3', ' 55360', ' 0', ' 1', ' 76', ' 64']
['3', ' 55488', ' 1', ' 1', ' 67', ' 79']
['3', ' 55552', ' 0', ' 1', ' 67', ' 64']
['3', ' 55584', ' 1', ' 1', ' 69', ' 79']
['3', ' 55744', ' 0', ' 1', ' 69', ' 64']
['3', ' 55776', ' 1', ' 1', ' 69', ' 79']
['3', ' 55840', ' 0', ' 1', ' 69', ' 64']
['3', ' 55968', ' 1', ' 1', ' 69', ' 79']
['3', ' 56032', ' 0', ' 1', ' 69', ' 64']
['3', ' 56064', ' 1', ' 1', ' 69', ' 79']
['3', ' 56192', ' 0', ' 1', ' 69', ' 64']
['3', ' 56256', ' 1', ' 1', ' 69', ' 79']
['3', ' 56320', ' 0', ' 1', ' 69', ' 64']
['3', ' 56352', ' 1', ' 1', ' 69', ' 79']
['3', ' 56416', ' 0', ' 1', ' 69', ' 64']
['3', ' 56448', ' 1', ' 1', ' 72', ' 79']
['3', ' 56512', ' 0', ' 1', ' 72', ' 64']
['3', ' 56544', ' 1', ' 1', ' 69', ' 79']
['3', ' 56608', ' 0', ' 1', ' 69', ' 64']
['3', ' 56640', ' 1', ' 1', ' 69', ' 79']
['3', ' 56768', ' 0', ' 1', ' 69', ' 64']
['3', ' 57312', ' 1', ' 1', ' 72', ' 79']
['3', ' 57376', ' 0', ' 1', ' 72', ' 64']
['3', ' 57408', ' 1', ' 1', ' 69', ' 79']
['3', ' 57472', ' 0', ' 1', ' 69', ' 64']
['3', ' 57504', ' 1', ' 1', ' 69', ' 79']
['3', ' 57568', ' 0', ' 1', ' 69', ' 64']
['3', ' 57600', ' 1', ' 1', ' 69', ' 79']
['3', ' 57664', ' 0', ' 1', ' 69', ' 64']
['3', ' 57696', ' 1', ' 1', ' 69', ' 79']
['3', ' 57760', ' 0', ' 1', ' 69', ' 64']
['3', ' 57792', ' 1', ' 1', ' 69', ' 79']
['3', ' 57856', ' 0', ' 1', ' 69', ' 64']
['3', ' 57888', ' 1', ' 1', ' 69', ' 79']
['3', ' 57952', ' 0', ' 1', ' 69', ' 64']
['3', ' 58080', ' 1', ' 1', ' 76', ' 79']
['3', ' 58272', ' 0', ' 1', ' 76', ' 64']
['3', ' 58272', ' 1', ' 1', ' 69', ' 79']
['3', ' 58336', ' 0', ' 1', ' 69', ' 64']
['3', ' 59040', ' 1', ' 1', ' 69', ' 79']
['3', ' 59104', ' 0', ' 1', ' 69', ' 64']
['3', ' 59136', ' 1', ' 1', ' 69', ' 79']
['3', ' 59264', ' 0', ' 1', ' 69', ' 64']
['3', ' 59328', ' 1', ' 1', ' 69', ' 79']
['3', ' 59392', ' 0', ' 1', ' 69', ' 64']
['3', ' 59424', ' 1', ' 1', ' 69', ' 79']
['3', ' 59488', ' 0', ' 1', ' 69', ' 64']
['3', ' 59520', ' 1', ' 1', ' 72', ' 79']
['3', ' 59584', ' 0', ' 1', ' 72', ' 64']
['3', ' 59616', ' 1', ' 1', ' 69', ' 79']
['3', ' 59680', ' 0', ' 1', ' 69', ' 64']
['3', ' 59712', ' 1', ' 1', ' 69', ' 79']
['3', ' 59808', ' 0', ' 1', ' 69', ' 64']
['3', ' 59808', ' 1', ' 1', ' 67', ' 79']
['3', ' 59904', ' 0', ' 1', ' 67', ' 64']
['3', ' 59904', ' 1', ' 1', ' 69', ' 79']
['3', ' 59968', ' 0', ' 1', ' 69', ' 64']
['3', ' 60480', ' 1', ' 1', ' 69', ' 79']
['3', ' 60544', ' 0', ' 1', ' 69', ' 64']
['3', ' 60576', ' 1', ' 1', ' 67', ' 79']
['3', ' 60640', ' 0', ' 1', ' 67', ' 64']
['3', ' 60672', ' 1', ' 1', ' 69', ' 79']
['3', ' 60736', ' 0', ' 1', ' 69', ' 64']
['3', ' 60768', ' 1', ' 1', ' 69', ' 79']
['3', ' 60832', ' 0', ' 1', ' 69', ' 64']
['3', ' 60864', ' 1', ' 1', ' 69', ' 79']
['3', ' 60928', ' 0', ' 1', ' 69', ' 64']
['3', ' 60960', ' 1', ' 1', ' 69', ' 79']
['3', ' 61024', ' 0', ' 1', ' 69', ' 64']
['3', ' 61152', ' 1', ' 1', ' 74', ' 79']
['3', ' 61344', ' 0', ' 1', ' 74', ' 64']
['3', ' 61344', ' 1', ' 1', ' 72', ' 79']
['3', ' 61440', ' 0', ' 1', ' 72', ' 64']
['3', ' 61440', ' 1', ' 1', ' 69', ' 79']
['3', ' 61504', ' 0', ' 1', ' 69', ' 64']
['3', ' 62112', ' 1', ' 1', ' 69', ' 79']
['3', ' 62176', ' 0', ' 1', ' 69', ' 64']
['3', ' 62208', ' 1', ' 1', ' 69', ' 79']
['3', ' 62272', ' 0', ' 1', ' 69', ' 64']
['3', ' 62304', ' 1', ' 1', ' 69', ' 79']
['3', ' 62368', ' 0', ' 1', ' 69', ' 64']
['3', ' 62400', ' 1', ' 1', ' 69', ' 79']
['3', ' 62464', ' 0', ' 1', ' 69', ' 64']
['3', ' 62496', ' 1', ' 1', ' 69', ' 79']
['3', ' 62560', ' 0', ' 1', ' 69', ' 64']
['3', ' 62592', ' 1', ' 1', ' 72', ' 79']
['3', ' 62656', ' 0', ' 1', ' 72', ' 64']
['3', ' 62688', ' 1', ' 1', ' 69', ' 79']
['3', ' 62752', ' 0', ' 1', ' 69', ' 64']
['3', ' 62784', ' 1', ' 1', ' 69', ' 79']
['3', ' 62912', ' 0', ' 1', ' 69', ' 64']
['3', ' 63456', ' 1', ' 1', ' 72', ' 79']
['3', ' 63520', ' 0', ' 1', ' 72', ' 64']
['3', ' 63552', ' 1', ' 1', ' 69', ' 79']
['3', ' 63616', ' 0', ' 1', ' 69', ' 64']
['3', ' 63648', ' 1', ' 1', ' 67', ' 79']
['3', ' 63712', ' 0', ' 1', ' 67', ' 64']
['3', ' 63744', ' 1', ' 1', ' 69', ' 79']
['3', ' 63808', ' 0', ' 1', ' 69', ' 64']
['3', ' 63840', ' 1', ' 1', ' 69', ' 79']
['3', ' 63904', ' 0', ' 1', ' 69', ' 64']
['3', ' 63936', ' 1', ' 1', ' 69', ' 79']
['3', ' 64000', ' 0', ' 1', ' 69', ' 64']
['3', ' 64032', ' 1', ' 1', ' 69', ' 79']
['3', ' 64096', ' 0', ' 1', ' 69', ' 64']
['3', ' 64128', ' 1', ' 1', ' 76', ' 79']
['3', ' 64224', ' 0', ' 1', ' 76', ' 64']
['3', ' 64224', ' 1', ' 1', ' 71', ' 79']
['3', ' 64320', ' 0', ' 1', ' 71', ' 64']
['3', ' 64320', ' 1', ' 1', ' 69', ' 79']
['3', ' 64640', ' 0', ' 1', ' 69', ' 64']
['3', ' 65184', ' 1', ' 1', ' 69', ' 79']
['3', ' 65248', ' 0', ' 1', ' 69', ' 64']
['3', ' 65280', ' 1', ' 1', ' 69', ' 79']
['3', ' 65344', ' 0', ' 1', ' 69', ' 64']
['3', ' 65376', ' 1', ' 1', ' 69', ' 79']
['3', ' 65408', ' 0', ' 1', ' 69', ' 64']
['3', ' 65424', ' 1', ' 1', ' 69', ' 79']
['3', ' 65456', ' 0', ' 1', ' 69', ' 64']
['3', ' 65472', ' 1', ' 1', ' 69', ' 79']
['3', ' 65536', ' 0', ' 1', ' 69', ' 64']
['3', ' 65568', ' 1', ' 1', ' 69', ' 79']
['3', ' 65632', ' 0', ' 1', ' 69', ' 64']
['3', ' 65664', ' 1', ' 1', ' 72', ' 79']
['3', ' 65728', ' 0', ' 1', ' 72', ' 64']
['3', ' 65760', ' 1', ' 1', ' 69', ' 79']
['3', ' 65824', ' 0', ' 1', ' 69', ' 64']
['3', ' 65856', ' 1', ' 1', ' 69', ' 79']
['3', ' 65984', ' 0', ' 1', ' 69', ' 64']
['3', ' 66048', ' 1', ' 1', ' 69', ' 79']
['3', ' 66176', ' 0', ' 1', ' 69', ' 64']
['3', ' 66624', ' 1', ' 1', ' 69', ' 79']
['3', ' 66688', ' 0', ' 1', ' 69', ' 64']
['3', ' 66720', ' 1', ' 1', ' 67', ' 79']
['3', ' 66784', ' 0', ' 1', ' 67', ' 64']
['3', ' 66816', ' 1', ' 1', ' 69', ' 79']
['3', ' 66976', ' 0', ' 1', ' 69', ' 64']
['3', ' 67008', ' 1', ' 1', ' 69', ' 79']
['3', ' 67072', ' 0', ' 1', ' 69', ' 64']
['3', ' 67104', ' 1', ' 1', ' 69', ' 79']
['3', ' 67200', ' 0', ' 1', ' 69', ' 64']
['3', ' 67200', ' 1', ' 1', ' 74', ' 79']
['3', ' 67296', ' 0', ' 1', ' 74', ' 64']
['3', ' 67296', ' 1', ' 1', ' 69', ' 79']
['3', ' 67488', ' 0', ' 1', ' 69', ' 64']
['3', ' 67488', ' 1', ' 1', ' 67', ' 79']
['3', ' 67584', ' 0', ' 1', ' 67', ' 64']
['3', ' 67584', ' 1', ' 1', ' 69', ' 79']
['3', ' 67836', ' 0', ' 1', ' 69', ' 64']
['3', ' 68256', ' 1', ' 1', ' 76', ' 79']
['3', ' 68320', ' 0', ' 1', ' 76', ' 64']
['3', ' 68352', ' 1', ' 1', ' 77', ' 79']
['3', ' 68448', ' 0', ' 1', ' 77', ' 64']
['3', ' 68448', ' 1', ' 1', ' 76', ' 79']
['3', ' 68544', ' 0', ' 1', ' 76', ' 64']
['3', ' 68544', ' 1', ' 1', ' 74', ' 79']
['3', ' 68608', ' 0', ' 1', ' 74', ' 64']
['3', ' 68640', ' 1', ' 1', ' 72', ' 79']
['3', ' 68704', ' 0', ' 1', ' 72', ' 64']
['3', ' 68736', ' 1', ' 1', ' 76', ' 79']
['3', ' 68864', ' 0', ' 1', ' 76', ' 64']
['3', ' 68928', ' 1', ' 1', ' 74', ' 79']
['3', ' 69024', ' 0', ' 1', ' 74', ' 64']
['3', ' 69024', ' 1', ' 1', ' 72', ' 79']
['3', ' 69088', ' 0', ' 1', ' 72', ' 64']
['3', ' 69888', ' 1', ' 1', ' 76', ' 79']
['3', ' 69952', ' 0', ' 1', ' 76', ' 64']
['3', ' 69984', ' 1', ' 1', ' 67', ' 79']
['3', ' 70048', ' 0', ' 1', ' 67', ' 64']
['3', ' 70080', ' 1', ' 1', ' 67', ' 79']
['3', ' 70144', ' 0', ' 1', ' 67', ' 64']
['3', ' 70176', ' 1', ' 1', ' 69', ' 79']
['3', ' 70336', ' 0', ' 1', ' 69', ' 64']
['3', ' 70368', ' 1', ' 1', ' 69', ' 79']
['3', ' 70528', ' 0', ' 1', ' 69', ' 64']
['3', ' 70656', ' 1', ' 1', ' 76', ' 79']
['3', ' 70720', ' 0', ' 1', ' 76', ' 64']
['3', ' 70848', ' 1', ' 1', ' 67', ' 79']
['3', ' 70912', ' 0', ' 1', ' 67', ' 64']
['3', ' 70944', ' 1', ' 1', ' 69', ' 79']
['3', ' 71104', ' 0', ' 1', ' 69', ' 64']
['3', ' 71136', ' 1', ' 1', ' 69', ' 79']
['3', ' 71200', ' 0', ' 1', ' 69', ' 64']
['3', ' 71328', ' 1', ' 1', ' 76', ' 79']
['3', ' 71392', ' 0', ' 1', ' 76', ' 64']
['3', ' 71424', ' 1', ' 1', ' 77', ' 79']
['3', ' 71520', ' 0', ' 1', ' 77', ' 64']
['3', ' 71520', ' 1', ' 1', ' 76', ' 79']
['3', ' 71616', ' 0', ' 1', ' 76', ' 64']
['3', ' 71616', ' 1', ' 1', ' 74', ' 79']
['3', ' 71680', ' 0', ' 1', ' 74', ' 64']
['3', ' 71712', ' 1', ' 1', ' 72', ' 79']
['3', ' 71776', ' 0', ' 1', ' 72', ' 64']
['3', ' 71808', ' 1', ' 1', ' 76', ' 79']
['3', ' 71936', ' 0', ' 1', ' 76', ' 64']
['3', ' 72000', ' 1', ' 1', ' 74', ' 79']
['3', ' 72096', ' 0', ' 1', ' 74', ' 64']
['3', ' 72096', ' 1', ' 1', ' 72', ' 79']
['3', ' 72160', ' 0', ' 1', ' 72', ' 64']
['3', ' 72960', ' 1', ' 1', ' 76', ' 79']
['3', ' 73024', ' 0', ' 1', ' 76', ' 64']
['3', ' 73056', ' 1', ' 1', ' 67', ' 79']
['3', ' 73120', ' 0', ' 1', ' 67', ' 64']
['3', ' 73152', ' 1', ' 1', ' 67', ' 79']
['3', ' 73216', ' 0', ' 1', ' 67', ' 64']
['3', ' 73248', ' 1', ' 1', ' 69', ' 79']
['3', ' 73408', ' 0', ' 1', ' 69', ' 64']
['3', ' 73440', ' 1', ' 1', ' 69', ' 79']
['3', ' 73600', ' 0', ' 1', ' 69', ' 64']
['3', ' 73728', ' 1', ' 1', ' 76', ' 79']
['3', ' 73792', ' 0', ' 1', ' 76', ' 64']
['3', ' 73920', ' 1', ' 1', ' 67', ' 79']
['3', ' 73984', ' 0', ' 1', ' 67', ' 64']
['3', ' 74016', ' 1', ' 1', ' 69', ' 79']
['3', ' 74176', ' 0', ' 1', ' 69', ' 64']
['3', ' 74208', ' 1', ' 1', ' 69', ' 79']
['3', ' 74272', ' 0', ' 1', ' 69', ' 64']
['3', ' 74400', ' 1', ' 1', ' 76', ' 79']
['3', ' 74464', ' 0', ' 1', ' 76', ' 64']
['3', ' 74496', ' 1', ' 1', ' 77', ' 79']
['3', ' 74592', ' 0', ' 1', ' 77', ' 64']
['3', ' 74592', ' 1', ' 1', ' 76', ' 79']
['3', ' 74688', ' 0', ' 1', ' 76', ' 64']
['3', ' 74688', ' 1', ' 1', ' 74', ' 79']
['3', ' 74752', ' 0', ' 1', ' 74', ' 64']
['3', ' 74784', ' 1', ' 1', ' 72', ' 79']
['3', ' 74848', ' 0', ' 1', ' 72', ' 64']
['3', ' 74880', ' 1', ' 1', ' 76', ' 79']
['3', ' 75008', ' 0', ' 1', ' 76', ' 64']
['3', ' 75072', ' 1', ' 1', ' 74', ' 79']
['3', ' 75168', ' 0', ' 1', ' 74', ' 64']
['3', ' 75168', ' 1', ' 1', ' 72', ' 79']
['3', ' 75232', ' 0', ' 1', ' 72', ' 64']
['3', ' 76032', ' 1', ' 1', ' 76', ' 79']
['3', ' 76096', ' 0', ' 1', ' 76', ' 64']
['3', ' 76128', ' 1', ' 1', ' 67', ' 79']
['3', ' 76192', ' 0', ' 1', ' 67', ' 64']
['3', ' 76224', ' 1', ' 1', ' 67', ' 79']
['3', ' 76288', ' 0', ' 1', ' 67', ' 64']
['3', ' 76320', ' 1', ' 1', ' 69', ' 79']
['3', ' 76480', ' 0', ' 1', ' 69', ' 64']
['3', ' 76512', ' 1', ' 1', ' 69', ' 79']
['3', ' 76672', ' 0', ' 1', ' 69', ' 64']
['3', ' 76800', ' 1', ' 1', ' 76', ' 79']
['3', ' 76864', ' 0', ' 1', ' 76', ' 64']
['3', ' 76992', ' 1', ' 1', ' 67', ' 79']
['3', ' 77056', ' 0', ' 1', ' 67', ' 64']
['3', ' 77088', ' 1', ' 1', ' 69', ' 79']
['3', ' 77248', ' 0', ' 1', ' 69', ' 64']
['3', ' 77280', ' 1', ' 1', ' 69', ' 79']
['3', ' 77344', ' 0', ' 1', ' 69', ' 64']
['3', ' 77472', ' 1', ' 1', ' 76', ' 79']
['3', ' 77536', ' 0', ' 1', ' 76', ' 64']
['3', ' 77568', ' 2', ' 1', ' 7', ' 96']
['3', ' 77568', ' 1', ' 1', ' 77', ' 79']
['3', ' 77664', ' 0', ' 1', ' 77', ' 64']
['3', ' 77664', ' 1', ' 1', ' 76', ' 79']
['3', ' 77688', ' 2', ' 1', ' 7', ' 95']
['3', ' 77760', ' 0', ' 1', ' 76', ' 64']
['3', ' 77760', ' 1', ' 1', ' 74', ' 79']
['3', ' 77784', ' 2', ' 1', ' 7', ' 94']
['3', ' 77824', ' 0', ' 1', ' 74', ' 64']
['3', ' 77856', ' 1', ' 1', ' 72', ' 79']
['3', ' 77880', ' 2', ' 1', ' 7', ' 93']
['3', ' 77920', ' 0', ' 1', ' 72', ' 64']
['3', ' 77952', ' 1', ' 1', ' 76', ' 79']
['3', ' 78000', ' 2', ' 1', ' 7', ' 92']
['3', ' 78080', ' 0', ' 1', ' 76', ' 64']
['3', ' 78096', ' 2', ' 1', ' 7', ' 91']
['3', ' 78144', ' 1', ' 1', ' 74', ' 79']
['3', ' 78192', ' 2', ' 1', ' 7', ' 90']
['3', ' 78240', ' 0', ' 1', ' 74', ' 64']
['3', ' 78240', ' 1', ' 1', ' 72', ' 79']
['3', ' 78304', ' 0', ' 1', ' 72', ' 64']
['3', ' 78312', ' 2', ' 1', ' 7', ' 89']
['3', ' 78408', ' 2', ' 1', ' 7', ' 88']
['3', ' 78504', ' 2', ' 1', ' 7', ' 87']
['3', ' 78624', ' 2', ' 1', ' 7', ' 86']
['3', ' 78720', ' 2', ' 1', ' 7', ' 85']
['3', ' 78816', ' 2', ' 1', ' 7', ' 84']
['3', ' 78936', ' 2', ' 1', ' 7', ' 83']
['3', ' 79032', ' 2', ' 1', ' 7', ' 82']
['3', ' 79104', ' 1', ' 1', ' 76', ' 79']
['3', ' 79128', ' 2', ' 1', ' 7', ' 81']
['3', ' 79168', ' 0', ' 1', ' 76', ' 64']
['3', ' 79200', ' 1', ' 1', ' 67', ' 79']
['3', ' 79248', ' 2', ' 1', ' 7', ' 80']
['3', ' 79264', ' 0', ' 1', ' 67', ' 64']
['3', ' 79296', ' 1', ' 1', ' 67', ' 79']
['3', ' 79344', ' 2', ' 1', ' 7', ' 79']
['3', ' 79360', ' 0', ' 1', ' 67', ' 64']
['3', ' 79392', ' 1', ' 1', ' 69', ' 79']
['3', ' 79440', ' 2', ' 1', ' 7', ' 78']
['3', ' 79552', ' 0', ' 1', ' 69', ' 64']
['3', ' 79560', ' 2', ' 1', ' 7', ' 77']
['3', ' 79584', ' 1', ' 1', ' 69', ' 79']
['3', ' 79656', ' 2', ' 1', ' 7', ' 76']
['3', ' 79744', ' 0', ' 1', ' 69', ' 64']
['3', ' 79752', ' 2', ' 1', ' 7', ' 75']
['3', ' 79872', ' 2', ' 1', ' 7', ' 74']
['3', ' 79872', ' 1', ' 1', ' 76', ' 79']
['3', ' 79936', ' 0', ' 1', ' 76', ' 64']
['3', ' 79968', ' 2', ' 1', ' 7', ' 73']
['3', ' 80064', ' 2', ' 1', ' 7', ' 72']
['3', ' 80064', ' 1', ' 1', ' 67', ' 79']
['3', ' 80128', ' 0', ' 1', ' 67', ' 64']
['3', ' 80160', ' 1', ' 1', ' 69', ' 79']
['3', ' 80184', ' 2', ' 1', ' 7', ' 71']
['3', ' 80280', ' 2', ' 1', ' 7', ' 70']
['3', ' 80320', ' 0', ' 1', ' 69', ' 64']
['3', ' 80352', ' 1', ' 1', ' 69', ' 79']
['3', ' 80376', ' 2', ' 1', ' 7', ' 69']
['3', ' 80416', ' 0', ' 1', ' 69', ' 64']
['3', ' 80496', ' 2', ' 1', ' 7', ' 68']
['3', ' 80544', ' 1', ' 1', ' 76', ' 79']
['3', ' 80592', ' 2', ' 1', ' 7', ' 67']
['3', ' 80608', ' 0', ' 1', ' 76', ' 64']
['3', ' 80640', ' 1', ' 1', ' 77', ' 79']
['3', ' 80688', ' 2', ' 1', ' 7', ' 66']
['3', ' 80736', ' 0', ' 1', ' 77', ' 64']
['3', ' 80736', ' 1', ' 1', ' 76', ' 79']
['3', ' 80808', ' 2', ' 1', ' 7', ' 65']
['3', ' 80832', ' 0', ' 1', ' 76', ' 64']
['3', ' 80832', ' 1', ' 1', ' 74', ' 79']
['3', ' 80896', ' 0', ' 1', ' 74', ' 64']
['3', ' 80904', ' 2', ' 1', ' 7', ' 64']
['3', ' 80928', ' 1', ' 1', ' 72', ' 79']
['3', ' 80992', ' 0', ' 1', ' 72', ' 64']
['3', ' 81000', ' 2', ' 1', ' 7', ' 63']
['3', ' 81024', ' 1', ' 1', ' 76', ' 79']
['3', ' 81120', ' 2', ' 1', ' 7', ' 62']
['3', ' 81152', ' 0', ' 1', ' 76', ' 64']
['3', ' 81216', ' 2', ' 1', ' 7', ' 61']
['3', ' 81216', ' 1', ' 1', ' 74', ' 79']
['3', ' 81312', ' 0', ' 1', ' 74', ' 64']
['3', ' 81312', ' 2', ' 1', ' 7', ' 60']
['3', ' 81312', ' 1', ' 1', ' 72', ' 79']
['3', ' 81376', ' 0', ' 1', ' 72', ' 64']
