['2', ' 0', ' 3', ' 0', ' 101']
['4', ' 26880', ' 1', ' 2', ' 64', ' 100']
['4', ' 27120', ' 1', ' 2', ' 64', ' 0']
['4', ' 27120', ' 1', ' 2', ' 65', ' 100']
['4', ' 27360', ' 1', ' 2', ' 65', ' 0']
['4', ' 27360', ' 1', ' 2', ' 67', ' 100']
['4', ' 27600', ' 1', ' 2', ' 67', ' 0']
['4', ' 27600', ' 1', ' 2', ' 70', ' 100']
['4', ' 27840', ' 1', ' 2', ' 70', ' 0']
['4', ' 27840', ' 1', ' 2', ' 72', ' 100']
['4', ' 28320', ' 1', ' 2', ' 72', ' 0']
['4', ' 28320', ' 1', ' 2', ' 72', ' 100']
['4', ' 28560', ' 1', ' 2', ' 72', ' 0']
['4', ' 28560', ' 1', ' 2', ' 67', ' 100']
['4', ' 28800', ' 1', ' 2', ' 67', ' 0']
['4', ' 28800', ' 1', ' 2', ' 72', ' 100']
['4', ' 29040', ' 1', ' 2', ' 72', ' 0']
['4', ' 29040', ' 1', ' 2', ' 70', ' 100']
['4', ' 29280', ' 1', ' 2', ' 70', ' 0']
['4', ' 29280', ' 1', ' 2', ' 67', ' 100']
['4', ' 29520', ' 1', ' 2', ' 67', ' 0']
['4', ' 29520', ' 1', ' 2', ' 65', ' 100']
['4', ' 29880', ' 1', ' 2', ' 65', ' 0']
['4', ' 29880', ' 1', ' 2', ' 64', ' 100']
['4', ' 30000', ' 1', ' 2', ' 64', ' 0']
['4', ' 30000', ' 1', ' 2', ' 65', ' 100']
['4', ' 30360', ' 1', ' 2', ' 65', ' 0']
['4', ' 30360', ' 1', ' 2', ' 64', ' 100']
['4', ' 30480', ' 1', ' 2', ' 64', ' 0']
['4', ' 30480', ' 1', ' 2', ' 65', ' 100']
['4', ' 31200', ' 1', ' 2', ' 65', ' 0']
['4', ' 31200', ' 1', ' 2', ' 67', ' 100']
['4', ' 31440', ' 1', ' 2', ' 67', ' 0']
['4', ' 31440', ' 1', ' 2', ' 64', ' 100']
['4', ' 32880', ' 1', ' 2', ' 64', ' 0']
['4', ' 32880', ' 1', ' 2', ' 64', ' 100']
['4', ' 33120', ' 1', ' 2', ' 64', ' 0']
['4', ' 33120', ' 1', ' 2', ' 65', ' 100']
['4', ' 33360', ' 1', ' 2', ' 65', ' 0']
['4', ' 33360', ' 1', ' 2', ' 67', ' 100']
['4', ' 33840', ' 1', ' 2', ' 67', ' 0']
['4', ' 33840', ' 1', ' 2', ' 70', ' 100']
['4', ' 35040', ' 1', ' 2', ' 70', ' 0']
['4', ' 35040', ' 1', ' 2', ' 70', ' 100']
['4', ' 35280', ' 1', ' 2', ' 70', ' 0']
['4', ' 35280', ' 1', ' 2', ' 69', ' 100']
['4', ' 35760', ' 1', ' 2', ' 69', ' 0']
['4', ' 35760', ' 1', ' 2', ' 64', ' 100']
['4', ' 36240', ' 1', ' 2', ' 64', ' 0']
['4', ' 36240', ' 1', ' 2', ' 67', ' 100']
['4', ' 36720', ' 1', ' 2', ' 67', ' 0']
['4', ' 36720', ' 1', ' 2', ' 62', ' 100']
['4', ' 37200', ' 1', ' 2', ' 62', ' 0']
['4', ' 37200', ' 1', ' 2', ' 67', ' 100']
['4', ' 37680', ' 1', ' 2', ' 67', ' 0']
['4', ' 37680', ' 1', ' 2', ' 65', ' 100']
['4', ' 38160', ' 1', ' 2', ' 65', ' 0']
['4', ' 38160', ' 1', ' 2', ' 64', ' 100']
['4', ' 38640', ' 1', ' 2', ' 64', ' 0']
['4', ' 38640', ' 1', ' 2', ' 64', ' 100']
['4', ' 38880', ' 1', ' 2', ' 64', ' 0']
['4', ' 38880', ' 1', ' 2', ' 65', ' 100']
['4', ' 39120', ' 1', ' 2', ' 65', ' 0']
['4', ' 39120', ' 1', ' 2', ' 67', ' 100']
['4', ' 39600', ' 1', ' 2', ' 67', ' 0']
['4', ' 39600', ' 1', ' 2', ' 70', ' 100']
['4', ' 40800', ' 1', ' 2', ' 70', ' 0']
['4', ' 40800', ' 1', ' 2', ' 70', ' 100']
['4', ' 41040', ' 1', ' 2', ' 70', ' 0']
['4', ' 41040', ' 1', ' 2', ' 69', ' 100']
['4', ' 41520', ' 1', ' 2', ' 69', ' 0']
['4', ' 41520', ' 1', ' 2', ' 64', ' 100']
['4', ' 42000', ' 1', ' 2', ' 64', ' 0']
['4', ' 42000', ' 1', ' 2', ' 67', ' 100']
['4', ' 42480', ' 1', ' 2', ' 67', ' 0']
['4', ' 42480', ' 1', ' 2', ' 62', ' 100']
['4', ' 42960', ' 1', ' 2', ' 62', ' 0']
['4', ' 42960', ' 1', ' 2', ' 67', ' 100']
['4', ' 43440', ' 1', ' 2', ' 67', ' 0']
['4', ' 43440', ' 1', ' 2', ' 65', ' 100']
['4', ' 43920', ' 1', ' 2', ' 65', ' 0']
['4', ' 43920', ' 1', ' 2', ' 64', ' 100']
['4', ' 44400', ' 1', ' 2', ' 64', ' 0']
['4', ' 44400', ' 1', ' 2', ' 64', ' 100']
['4', ' 44640', ' 1', ' 2', ' 64', ' 0']
['4', ' 44640', ' 1', ' 2', ' 65', ' 100']
['4', ' 44880', ' 1', ' 2', ' 65', ' 0']
['4', ' 44880', ' 1', ' 2', ' 67', ' 100']
['4', ' 45360', ' 1', ' 2', ' 67', ' 0']
['4', ' 45360', ' 1', ' 2', ' 64', ' 100']
['4', ' 45600', ' 1', ' 2', ' 64', ' 0']
['4', ' 45600', ' 1', ' 2', ' 65', ' 100']
['4', ' 45840', ' 1', ' 2', ' 65', ' 0']
['4', ' 45840', ' 1', ' 2', ' 67', ' 100']
['4', ' 46080', ' 1', ' 2', ' 67', ' 0']
['4', ' 46080', ' 1', ' 2', ' 70', ' 100']
['4', ' 46320', ' 1', ' 2', ' 70', ' 0']
['4', ' 46320', ' 1', ' 2', ' 64', ' 100']
['4', ' 46560', ' 1', ' 2', ' 64', ' 0']
['4', ' 46560', ' 1', ' 2', ' 65', ' 100']
['4', ' 46800', ' 1', ' 2', ' 65', ' 0']
['4', ' 46800', ' 1', ' 2', ' 67', ' 100']
['4', ' 47040', ' 1', ' 2', ' 67', ' 0']
['4', ' 47040', ' 1', ' 2', ' 70', ' 100']
['4', ' 47280', ' 1', ' 2', ' 70', ' 0']
['4', ' 47280', ' 1', ' 2', ' 72', ' 100']
['4', ' 48240', ' 1', ' 2', ' 72', ' 0']
['4', ' 48240', ' 1', ' 2', ' 67', ' 100']
['4', ' 48480', ' 1', ' 2', ' 67', ' 0']
['4', ' 48480', ' 1', ' 2', ' 70', ' 100']
['4', ' 48720', ' 1', ' 2', ' 70', ' 0']
['4', ' 48720', ' 1', ' 2', ' 72', ' 100']
['4', ' 48960', ' 1', ' 2', ' 72', ' 0']
['4', ' 48960', ' 1', ' 2', ' 75', ' 100']
['4', ' 49200', ' 1', ' 2', ' 75', ' 0']
['4', ' 49200', ' 1', ' 2', ' 77', ' 100']
['4', ' 49560', ' 1', ' 2', ' 77', ' 0']
['4', ' 49560', ' 1', ' 2', ' 75', ' 100']
['4', ' 49680', ' 1', ' 2', ' 75', ' 0']
['4', ' 49680', ' 1', ' 2', ' 77', ' 100']
['4', ' 50040', ' 1', ' 2', ' 77', ' 0']
['4', ' 50040', ' 1', ' 2', ' 75', ' 100']
['4', ' 50160', ' 1', ' 2', ' 75', ' 0']
['4', ' 50160', ' 1', ' 2', ' 77', ' 100']
['4', ' 51120', ' 1', ' 2', ' 77', ' 0']
['4', ' 51120', ' 1', ' 2', ' 77', ' 100']
['4', ' 51240', ' 1', ' 2', ' 77', ' 0']
['4', ' 51240', ' 1', ' 2', ' 75', ' 100']
['4', ' 51360', ' 1', ' 2', ' 75', ' 0']
['4', ' 51360', ' 1', ' 2', ' 72', ' 100']
['4', ' 51480', ' 1', ' 2', ' 72', ' 0']
['4', ' 51480', ' 1', ' 2', ' 70', ' 100']
['4', ' 51720', ' 1', ' 2', ' 70', ' 0']
['4', ' 51720', ' 1', ' 2', ' 67', ' 100']
['4', ' 51840', ' 1', ' 2', ' 67', ' 0']
['4', ' 51840', ' 1', ' 2', ' 70', ' 100']
['4', ' 52080', ' 1', ' 2', ' 70', ' 0']
['4', ' 52080', ' 1', ' 2', ' 67', ' 100']
['4', ' 52200', ' 1', ' 2', ' 67', ' 0']
['4', ' 52200', ' 1', ' 2', ' 70', ' 100']
['4', ' 52440', ' 1', ' 2', ' 70', ' 0']
['4', ' 52440', ' 1', ' 2', ' 67', ' 100']
['4', ' 52560', ' 1', ' 2', ' 67', ' 0']
['4', ' 52560', ' 1', ' 2', ' 65', ' 100']
['4', ' 52800', ' 1', ' 2', ' 65', ' 0']
['4', ' 52800', ' 1', ' 2', ' 65', ' 100']
['4', ' 53520', ' 1', ' 2', ' 65', ' 0']
['4', ' 53520', ' 1', ' 2', ' 65', ' 100']
['4', ' 54000', ' 1', ' 2', ' 65', ' 0']
['4', ' 54000', ' 1', ' 2', ' 65', ' 100']
['4', ' 54240', ' 1', ' 2', ' 65', ' 0']
['4', ' 54240', ' 1', ' 2', ' 69', ' 100']
['4', ' 54480', ' 1', ' 2', ' 69', ' 0']
['4', ' 54480', ' 1', ' 2', ' 70', ' 100']
['4', ' 54720', ' 1', ' 2', ' 70', ' 0']
['4', ' 54720', ' 1', ' 2', ' 69', ' 100']
['4', ' 54960', ' 1', ' 2', ' 69', ' 0']
['4', ' 54960', ' 1', ' 2', ' 72', ' 100']
['4', ' 55200', ' 1', ' 2', ' 72', ' 0']
['4', ' 55200', ' 1', ' 2', ' 69', ' 100']
['4', ' 55440', ' 1', ' 2', ' 69', ' 0']
['4', ' 55440', ' 1', ' 2', ' 70', ' 100']
['4', ' 55680', ' 1', ' 2', ' 70', ' 0']
['4', ' 55680', ' 1', ' 2', ' 69', ' 100']
['4', ' 55920', ' 1', ' 2', ' 69', ' 0']
['4', ' 55920', ' 1', ' 2', ' 65', ' 100']
['4', ' 56160', ' 1', ' 2', ' 65', ' 0']
['4', ' 56160', ' 1', ' 2', ' 69', ' 100']
['4', ' 56400', ' 1', ' 2', ' 69', ' 0']
['4', ' 56400', ' 1', ' 2', ' 67', ' 100']
['4', ' 56640', ' 1', ' 2', ' 67', ' 0']
['4', ' 56640', ' 1', ' 2', ' 64', ' 100']
['4', ' 56880', ' 1', ' 2', ' 64', ' 0']
['4', ' 56880', ' 1', ' 2', ' 67', ' 100']
['4', ' 57120', ' 1', ' 2', ' 67', ' 0']
['4', ' 57120', ' 1', ' 2', ' 65', ' 100']
['4', ' 57360', ' 1', ' 2', ' 65', ' 0']
['4', ' 57360', ' 1', ' 2', ' 62', ' 100']
['4', ' 57600', ' 1', ' 2', ' 62', ' 0']
['4', ' 57600', ' 1', ' 2', ' 67', ' 100']
['4', ' 57840', ' 1', ' 2', ' 67', ' 0']
['4', ' 57840', ' 1', ' 2', ' 65', ' 100']
['4', ' 58080', ' 1', ' 2', ' 65', ' 0']
['4', ' 58080', ' 1', ' 2', ' 64', ' 100']
['4', ' 60000', ' 1', ' 2', ' 64', ' 0']
['4', ' 60000', ' 1', ' 2', ' 65', ' 100']
['4', ' 60240', ' 1', ' 2', ' 65', ' 0']
['4', ' 60240', ' 1', ' 2', ' 69', ' 100']
['4', ' 60480', ' 1', ' 2', ' 69', ' 0']
['4', ' 60480', ' 1', ' 2', ' 70', ' 100']
['4', ' 60720', ' 1', ' 2', ' 70', ' 0']
['4', ' 60720', ' 1', ' 2', ' 69', ' 100']
['4', ' 60960', ' 1', ' 2', ' 69', ' 0']
['4', ' 60960', ' 1', ' 2', ' 72', ' 100']
['4', ' 61200', ' 1', ' 2', ' 72', ' 0']
['4', ' 61200', ' 1', ' 2', ' 69', ' 100']
['4', ' 61440', ' 1', ' 2', ' 69', ' 0']
['4', ' 61440', ' 1', ' 2', ' 70', ' 100']
['4', ' 61680', ' 1', ' 2', ' 70', ' 0']
['4', ' 61680', ' 1', ' 2', ' 69', ' 100']
['4', ' 61920', ' 1', ' 2', ' 69', ' 0']
['4', ' 61920', ' 1', ' 2', ' 65', ' 100']
['4', ' 62160', ' 1', ' 2', ' 65', ' 0']
['4', ' 62160', ' 1', ' 2', ' 69', ' 100']
['4', ' 62400', ' 1', ' 2', ' 69', ' 0']
['4', ' 62400', ' 1', ' 2', ' 67', ' 100']
['4', ' 62640', ' 1', ' 2', ' 67', ' 0']
['4', ' 62640', ' 1', ' 2', ' 64', ' 100']
['4', ' 62880', ' 1', ' 2', ' 64', ' 0']
['4', ' 62880', ' 1', ' 2', ' 70', ' 100']
['4', ' 63120', ' 1', ' 2', ' 70', ' 0']
['4', ' 63120', ' 1', ' 2', ' 69', ' 100']
['4', ' 63360', ' 1', ' 2', ' 69', ' 0']
['4', ' 63360', ' 1', ' 2', ' 65', ' 100']
['4', ' 63600', ' 1', ' 2', ' 65', ' 0']
['4', ' 63600', ' 1', ' 2', ' 69', ' 100']
['4', ' 63840', ' 1', ' 2', ' 69', ' 0']
['4', ' 63840', ' 1', ' 2', ' 67', ' 100']
['4', ' 64080', ' 1', ' 2', ' 67', ' 0']
['4', ' 64080', ' 1', ' 2', ' 64', ' 100']
['4', ' 64320', ' 1', ' 2', ' 64', ' 0']
['4', ' 64320', ' 1', ' 2', ' 67', ' 100']
['4', ' 64560', ' 1', ' 2', ' 67', ' 0']
['4', ' 64560', ' 1', ' 2', ' 65', ' 100']
['4', ' 64800', ' 1', ' 2', ' 65', ' 0']
['4', ' 64800', ' 1', ' 2', ' 64', ' 100']
['4', ' 65040', ' 1', ' 2', ' 64', ' 0']
['4', ' 65040', ' 1', ' 2', ' 62', ' 100']
['4', ' 65960', ' 1', ' 2', ' 60', ' 90']
['4', ' 66000', ' 1', ' 2', ' 62', ' 0']
['4', ' 68240', ' 1', ' 2', ' 60', ' 0']
['4', ' 68400', ' 1', ' 2', ' 64', ' 100']
['4', ' 68520', ' 1', ' 2', ' 64', ' 0']
['4', ' 68520', ' 1', ' 2', ' 65', ' 100']
['4', ' 68640', ' 1', ' 2', ' 65', ' 0']
['4', ' 68640', ' 1', ' 2', ' 67', ' 100']
['4', ' 68760', ' 1', ' 2', ' 67', ' 0']
['4', ' 68760', ' 1', ' 2', ' 70', ' 100']
['4', ' 68880', ' 1', ' 2', ' 70', ' 0']
['4', ' 69600', ' 1', ' 2', ' 69', ' 100']
['4', ' 69720', ' 1', ' 2', ' 69', ' 0']
['4', ' 69720', ' 1', ' 2', ' 70', ' 100']
['4', ' 69840', ' 1', ' 2', ' 70', ' 0']
['4', ' 69840', ' 1', ' 2', ' 69', ' 100']
['4', ' 70080', ' 1', ' 2', ' 69', ' 0']
['4', ' 70080', ' 1', ' 2', ' 64', ' 100']
['4', ' 70200', ' 1', ' 2', ' 64', ' 0']
['4', ' 70200', ' 1', ' 2', ' 67', ' 100']
['4', ' 70320', ' 1', ' 2', ' 67', ' 0']
['4', ' 70320', ' 1', ' 2', ' 69', ' 100']
['4', ' 70440', ' 1', ' 2', ' 69', ' 0']
['4', ' 70440', ' 1', ' 2', ' 67', ' 100']
['4', ' 70680', ' 1', ' 2', ' 67', ' 0']
['4', ' 70680', ' 1', ' 2', ' 62', ' 100']
['4', ' 70800', ' 1', ' 2', ' 62', ' 0']
['4', ' 70800', ' 1', ' 2', ' 67', ' 100']
['4', ' 70920', ' 1', ' 2', ' 67', ' 0']
['4', ' 70920', ' 1', ' 2', ' 69', ' 100']
['4', ' 71040', ' 1', ' 2', ' 69', ' 0']
['4', ' 71040', ' 1', ' 2', ' 67', ' 100']
['4', ' 71280', ' 1', ' 2', ' 67', ' 0']
['4', ' 71280', ' 1', ' 2', ' 65', ' 100']
['4', ' 71400', ' 1', ' 2', ' 65', ' 0']
['4', ' 71400', ' 1', ' 2', ' 65', ' 100']
['4', ' 71520', ' 1', ' 2', ' 65', ' 0']
['4', ' 71520', ' 1', ' 2', ' 67', ' 100']
['4', ' 71640', ' 1', ' 2', ' 67', ' 0']
['4', ' 71640', ' 1', ' 2', ' 65', ' 100']
['4', ' 71880', ' 1', ' 2', ' 65', ' 0']
['4', ' 71880', ' 1', ' 2', ' 64', ' 100']
['4', ' 72000', ' 1', ' 2', ' 64', ' 0']
['4', ' 72000', ' 1', ' 2', ' 64', ' 100']
['4', ' 72120', ' 1', ' 2', ' 64', ' 0']
['4', ' 72120', ' 1', ' 2', ' 65', ' 100']
['4', ' 72240', ' 1', ' 2', ' 65', ' 0']
['4', ' 72240', ' 1', ' 2', ' 67', ' 100']
['4', ' 72360', ' 1', ' 2', ' 67', ' 0']
['4', ' 72360', ' 1', ' 2', ' 70', ' 100']
['4', ' 72480', ' 1', ' 2', ' 70', ' 0']
['4', ' 73200', ' 1', ' 2', ' 69', ' 100']
['4', ' 73320', ' 1', ' 2', ' 69', ' 0']
['4', ' 73320', ' 1', ' 2', ' 70', ' 100']
['4', ' 73440', ' 1', ' 2', ' 70', ' 0']
['4', ' 73440', ' 1', ' 2', ' 69', ' 100']
['4', ' 73680', ' 1', ' 2', ' 69', ' 0']
['4', ' 73680', ' 1', ' 2', ' 64', ' 100']
['4', ' 73800', ' 1', ' 2', ' 64', ' 0']
['4', ' 73800', ' 1', ' 2', ' 67', ' 100']
['4', ' 73920', ' 1', ' 2', ' 67', ' 0']
['4', ' 73920', ' 1', ' 2', ' 69', ' 100']
['4', ' 74040', ' 1', ' 2', ' 69', ' 0']
['4', ' 74040', ' 1', ' 2', ' 67', ' 100']
['4', ' 74280', ' 1', ' 2', ' 67', ' 0']
['4', ' 74280', ' 1', ' 2', ' 62', ' 100']
['4', ' 74400', ' 1', ' 2', ' 62', ' 0']
['4', ' 74400', ' 1', ' 2', ' 67', ' 100']
['4', ' 74520', ' 1', ' 2', ' 67', ' 0']
['4', ' 74520', ' 1', ' 2', ' 69', ' 100']
['4', ' 74640', ' 1', ' 2', ' 69', ' 0']
['4', ' 74640', ' 1', ' 2', ' 67', ' 100']
['4', ' 74880', ' 1', ' 2', ' 67', ' 0']
['4', ' 74880', ' 1', ' 2', ' 65', ' 100']
['4', ' 75000', ' 1', ' 2', ' 65', ' 0']
['4', ' 75000', ' 1', ' 2', ' 65', ' 100']
['4', ' 75120', ' 1', ' 2', ' 65', ' 0']
['4', ' 75120', ' 1', ' 2', ' 67', ' 100']
['4', ' 75240', ' 1', ' 2', ' 67', ' 0']
['4', ' 75240', ' 1', ' 2', ' 65', ' 100']
['4', ' 75480', ' 1', ' 2', ' 65', ' 0']
['4', ' 75480', ' 1', ' 2', ' 64', ' 100']
['4', ' 75600', ' 1', ' 2', ' 64', ' 0']
['4', ' 75600', ' 1', ' 2', ' 64', ' 100']
['4', ' 75720', ' 1', ' 2', ' 64', ' 0']
['4', ' 75720', ' 1', ' 2', ' 65', ' 100']
['4', ' 75840', ' 1', ' 2', ' 65', ' 0']
['4', ' 75840', ' 1', ' 2', ' 67', ' 100']
['4', ' 76080', ' 1', ' 2', ' 67', ' 0']
['4', ' 76080', ' 1', ' 2', ' 64', ' 100']
['4', ' 76200', ' 1', ' 2', ' 64', ' 0']
['4', ' 76800', ' 1', ' 2', ' 64', ' 100']
['4', ' 76920', ' 1', ' 2', ' 64', ' 0']
['4', ' 76920', ' 1', ' 2', ' 65', ' 100']
['4', ' 77040', ' 1', ' 2', ' 65', ' 0']
['4', ' 77040', ' 1', ' 2', ' 69', ' 100']
['4', ' 77160', ' 1', ' 2', ' 69', ' 0']
['4', ' 77160', ' 1', ' 2', ' 67', ' 100']
['4', ' 77280', ' 1', ' 2', ' 67', ' 0']
['4', ' 77297', ' 1', ' 2', ' 64', ' 100']
['4', ' 77417', ' 1', ' 2', ' 64', ' 0']
['4', ' 78000', ' 1', ' 2', ' 64', ' 100']
['4', ' 78120', ' 1', ' 2', ' 64', ' 0']
['4', ' 78120', ' 1', ' 2', ' 65', ' 100']
['4', ' 78240', ' 1', ' 2', ' 65', ' 0']
['4', ' 78240', ' 1', ' 2', ' 67', ' 100']
['4', ' 78480', ' 1', ' 2', ' 67', ' 0']
['4', ' 78480', ' 1', ' 2', ' 70', ' 100']
['4', ' 78600', ' 1', ' 2', ' 70', ' 0']
['4', ' 78600', ' 1', ' 2', ' 72', ' 100']
['4', ' 78720', ' 1', ' 2', ' 72', ' 0']
['4', ' 78720', ' 1', ' 2', ' 70', ' 100']
['4', ' 78840', ' 1', ' 2', ' 70', ' 0']
['4', ' 78840', ' 1', ' 2', ' 70', ' 100']
['4', ' 78960', ' 1', ' 2', ' 70', ' 0']
['4', ' 78960', ' 1', ' 2', ' 72', ' 100']
['4', ' 79200', ' 1', ' 2', ' 72', ' 0']
['4', ' 79200', ' 1', ' 2', ' 67', ' 100']
['4', ' 79320', ' 1', ' 2', ' 67', ' 0']
['4', ' 79320', ' 1', ' 2', ' 70', ' 100']
['4', ' 79440', ' 1', ' 2', ' 70', ' 0']
['4', ' 79440', ' 1', ' 2', ' 72', ' 100']
['4', ' 79680', ' 1', ' 2', ' 72', ' 0']
['4', ' 79680', ' 1', ' 2', ' 75', ' 100']
['4', ' 79800', ' 1', ' 2', ' 75', ' 0']
['4', ' 79800', ' 1', ' 2', ' 77', ' 100']
['4', ' 79920', ' 1', ' 2', ' 77', ' 0']
['4', ' 79920', ' 1', ' 2', ' 75', ' 100']
['4', ' 80040', ' 1', ' 2', ' 75', ' 0']
['4', ' 80040', ' 1', ' 2', ' 77', ' 100']
['4', ' 80280', ' 1', ' 2', ' 77', ' 0']
['4', ' 80280', ' 1', ' 2', ' 77', ' 100']
['4', ' 80400', ' 1', ' 2', ' 77', ' 0']
['4', ' 80400', ' 1', ' 2', ' 77', ' 100']
['4', ' 80520', ' 1', ' 2', ' 77', ' 0']
['4', ' 80520', ' 1', ' 2', ' 75', ' 100']
['4', ' 80640', ' 1', ' 2', ' 75', ' 0']
['4', ' 80640', ' 1', ' 2', ' 67', ' 100']
['4', ' 80760', ' 1', ' 2', ' 67', ' 0']
['4', ' 80760', ' 1', ' 2', ' 70', ' 100']
['4', ' 80880', ' 1', ' 2', ' 70', ' 0']
['4', ' 80880', ' 1', ' 2', ' 72', ' 100']
['4', ' 81000', ' 1', ' 2', ' 72', ' 0']
['4', ' 81000', ' 1', ' 2', ' 75', ' 100']
['4', ' 81120', ' 1', ' 2', ' 75', ' 0']
['4', ' 81120', ' 1', ' 2', ' 72', ' 100']
['4', ' 81240', ' 1', ' 2', ' 72', ' 0']
['4', ' 81240', ' 1', ' 2', ' 65', ' 100']
['4', ' 81360', ' 1', ' 2', ' 65', ' 0']
['4', ' 81360', ' 1', ' 2', ' 67', ' 100']
['4', ' 81480', ' 1', ' 2', ' 67', ' 0']
['4', ' 81480', ' 1', ' 2', ' 70', ' 100']
['4', ' 81600', ' 1', ' 2', ' 70', ' 0']
['4', ' 81600', ' 1', ' 2', ' 70', ' 100']
['4', ' 81720', ' 1', ' 2', ' 70', ' 0']
['4', ' 81720', ' 1', ' 2', ' 67', ' 100']
['4', ' 81840', ' 1', ' 2', ' 67', ' 0']
['4', ' 81840', ' 1', ' 2', ' 65', ' 100']
['4', ' 81960', ' 1', ' 2', ' 65', ' 0']
['4', ' 81960', ' 1', ' 2', ' 77', ' 100']
['4', ' 82080', ' 1', ' 2', ' 77', ' 0']
['4', ' 82080', ' 1', ' 2', ' 75', ' 100']
['4', ' 82200', ' 1', ' 2', ' 75', ' 0']
['4', ' 82200', ' 1', ' 2', ' 72', ' 100']
['4', ' 82320', ' 1', ' 2', ' 72', ' 0']
['4', ' 82320', ' 1', ' 2', ' 70', ' 100']
['4', ' 82440', ' 1', ' 2', ' 70', ' 0']
['4', ' 82440', ' 1', ' 2', ' 67', ' 100']
['4', ' 82560', ' 1', ' 2', ' 67', ' 0']
['4', ' 82560', ' 1', ' 2', ' 65', ' 100']
['4', ' 82680', ' 1', ' 2', ' 65', ' 0']
['4', ' 82680', ' 1', ' 2', ' 64', ' 100']
['4', ' 82800', ' 1', ' 2', ' 64', ' 0']
['4', ' 82800', ' 1', ' 2', ' 64', ' 100']
['4', ' 82920', ' 1', ' 2', ' 64', ' 0']
['4', ' 82920', ' 1', ' 2', ' 65', ' 100']
['4', ' 83040', ' 1', ' 2', ' 65', ' 0']
['4', ' 83040', ' 1', ' 2', ' 67', ' 100']
['4', ' 83160', ' 1', ' 2', ' 67', ' 0']
['4', ' 83160', ' 1', ' 2', ' 70', ' 100']
['4', ' 83280', ' 1', ' 2', ' 70', ' 0']
['4', ' 84000', ' 1', ' 2', ' 69', ' 100']
['4', ' 84120', ' 1', ' 2', ' 69', ' 0']
['4', ' 84120', ' 1', ' 2', ' 70', ' 100']
['4', ' 84240', ' 1', ' 2', ' 70', ' 0']
['4', ' 84240', ' 1', ' 2', ' 69', ' 100']
['4', ' 84480', ' 1', ' 2', ' 69', ' 0']
['4', ' 84480', ' 1', ' 2', ' 64', ' 100']
['4', ' 84600', ' 1', ' 2', ' 64', ' 0']
['4', ' 84600', ' 1', ' 2', ' 67', ' 100']
['4', ' 84720', ' 1', ' 2', ' 67', ' 0']
['4', ' 84720', ' 1', ' 2', ' 69', ' 100']
['4', ' 84840', ' 1', ' 2', ' 69', ' 0']
['4', ' 84840', ' 1', ' 2', ' 67', ' 100']
['4', ' 85080', ' 1', ' 2', ' 67', ' 0']
['4', ' 85080', ' 1', ' 2', ' 62', ' 100']
['4', ' 85200', ' 1', ' 2', ' 62', ' 0']
['4', ' 85200', ' 1', ' 2', ' 67', ' 100']
['4', ' 85320', ' 1', ' 2', ' 67', ' 0']
['4', ' 85320', ' 1', ' 2', ' 69', ' 100']
['4', ' 85440', ' 1', ' 2', ' 69', ' 0']
['4', ' 85440', ' 1', ' 2', ' 67', ' 100']
['4', ' 85680', ' 1', ' 2', ' 67', ' 0']
['4', ' 85680', ' 1', ' 2', ' 65', ' 100']
['4', ' 85800', ' 1', ' 2', ' 65', ' 0']
['4', ' 85800', ' 1', ' 2', ' 65', ' 100']
['4', ' 85920', ' 1', ' 2', ' 65', ' 0']
['4', ' 85920', ' 1', ' 2', ' 67', ' 100']
['4', ' 86040', ' 1', ' 2', ' 67', ' 0']
['4', ' 86040', ' 1', ' 2', ' 65', ' 100']
['4', ' 86280', ' 1', ' 2', ' 65', ' 0']
['4', ' 86280', ' 1', ' 2', ' 64', ' 100']
['4', ' 86400', ' 1', ' 2', ' 64', ' 0']
['4', ' 86400', ' 1', ' 2', ' 64', ' 100']
['4', ' 86520', ' 1', ' 2', ' 64', ' 0']
['4', ' 86520', ' 1', ' 2', ' 65', ' 100']
['4', ' 86640', ' 1', ' 2', ' 65', ' 0']
['4', ' 86640', ' 1', ' 2', ' 67', ' 100']
['4', ' 86760', ' 1', ' 2', ' 67', ' 0']
['4', ' 86760', ' 1', ' 2', ' 70', ' 100']
['4', ' 86880', ' 1', ' 2', ' 70', ' 0']
['4', ' 87600', ' 1', ' 2', ' 67', ' 100']
['4', ' 87720', ' 1', ' 2', ' 67', ' 0']
['4', ' 87720', ' 1', ' 2', ' 70', ' 100']
['4', ' 87840', ' 1', ' 2', ' 70', ' 0']
['4', ' 87840', ' 1', ' 2', ' 69', ' 100']
['4', ' 88080', ' 1', ' 2', ' 69', ' 0']
['4', ' 88080', ' 1', ' 2', ' 64', ' 100']
['4', ' 88200', ' 1', ' 2', ' 64', ' 0']
['4', ' 88200', ' 1', ' 2', ' 67', ' 100']
['4', ' 88320', ' 1', ' 2', ' 67', ' 0']
['4', ' 88320', ' 1', ' 2', ' 69', ' 100']
['4', ' 88440', ' 1', ' 2', ' 69', ' 0']
['4', ' 88440', ' 1', ' 2', ' 67', ' 100']
['4', ' 88680', ' 1', ' 2', ' 67', ' 0']
['4', ' 88680', ' 1', ' 2', ' 64', ' 100']
['4', ' 88800', ' 1', ' 2', ' 64', ' 0']
['4', ' 88800', ' 1', ' 2', ' 67', ' 100']
